,id,retweet_count,favorite_count
1846,676593408224403456,2373,4885
1847,676590572941893632,140,984
1848,676588346097852417,880,2490
1849,676582956622721024,309,1293
1850,676575501977128964,1241,2765
1851,676533798876651520,608,2004
1852,676496375194980353,593,1612
1853,676470639084101634,5133,12460
1854,676440007570247681,735,1836
1855,676430933382295552,378,1492
1856,676263575653122048,599,2209
1857,676237365392908289,329,1302
1858,676219687039057920,34062,79053
1859,676215927814406144,648,1853
1860,676191832485810177,1129,2434
1861,676146341966438401,730,2051
1862,676121918416756736,1278,2296
1863,676101918813499392,1265,2996
1864,676098748976615425,1582,3221
1865,676089483918516224,473,1405
1866,675898130735476737,642,1747
1867,675891555769696257,957,2269
1868,675888385639251968,1052,2540
1869,675878199931371520,1547,4456
1870,675870721063669760,621,1754
1871,675853064436391936,1434,2877
1872,675849018447167488,167,1006
1873,675845657354215424,982,2438
1874,675822767435051008,581,1627
1875,675820929667219457,253,1120
1876,675798442703122432,3713,10930
1877,675781562965868544,522,1726
1878,675740360753160193,381,1233
1879,675710890956750848,910,2014
1880,675707330206547968,759,2119
1881,675706639471788032,104,684
1882,675534494439489536,461,1915
1883,675531475945709568,424,1250
1884,675522403582218240,309,1103
1885,675517828909424640,499,1391
1886,675501075957489664,6375,18250
1887,675497103322386432,1425,3338
1888,675489971617296384,657,1375
1889,675483430902214656,1060,1959
1890,675432746517426176,620,1605
1891,675372240448454658,550,1806
1892,675362609739206656,254,1116
1893,675354435921575936,18704,34798
1894,675349384339542016,2484,4188
1895,675334060156301312,1406,2958
1896,675166823650848770,1764,3845
1897,675153376133427200,2856,6699
1898,675149409102012420,1842,3974
1899,675147105808306176,265,1004
1900,675146535592706048,342,1274
1901,675145476954566656,986,2266
1902,675135153782571009,534,1369
1903,675113801096802304,858,2082
1904,675111688094527488,276,1022
1905,675109292475830276,1236,2958
1906,675047298674663426,358,1122
1907,675015141583413248,1304,2867
1908,675006312288268288,245,1029
1909,675003128568291329,510,1642
1910,674999807681908736,1212,2396
1911,674805413498527744,385,919
1912,674800520222154752,936,3181
1913,674793399141146624,1200,2657
1914,674790488185167872,273,1162
1915,674788554665512960,227,855
1916,674781762103414784,1318,2120
1917,674774481756377088,525,1195
1918,674767892831932416,866,1945
1919,674764817387900928,259,839
1920,674754018082705410,484,1442
1921,674752233200820224,505,1559
1922,674743008475090944,596,1481
1923,674742531037511680,54,517
1924,674739953134403584,428,1179
1925,674737130913071104,101,678
1926,674690135443775488,505,1217
1927,674670581682434048,708,1710
1928,674664755118911488,274,978
1929,674646392044941312,548,1505
1930,674644256330530816,299,1084
1931,674638615994089473,637,1777
1932,674632714662858753,623,1591
1933,674606911342424069,111,994
1934,674468880899788800,2237,6561
1935,674447403907457024,386,1122
1936,674436901579923456,423,1177
1937,674422304705744896,578,1512
1938,674416750885273600,152,719
1939,674410619106390016,510,1264
1940,674394782723014656,620,1583
1941,674372068062928900,337,901
1942,674330906434379776,80,589
1943,674318007229923329,562,1487
1944,674307341513269249,7520,11974
1945,674291837063053312,6408,15589
1946,674271431610523648,787,1663
1947,674269164442398721,249,944
1948,674265582246694913,917,1728
1949,674262580978937856,493,1362
1950,674255168825880576,610,1545
1951,674082852460433408,182,790
1952,674075285688614912,311,1034
1953,674063288070742018,2411,6719
1954,674053186244734976,1413,3514
1955,674051556661161984,523,1536
1956,674045139690631169,698,1495
1957,674042553264685056,140,760
1958,674038233588723717,447,1158
1959,674036086168010753,235,892
1960,674024893172875264,1338,1885
1961,674019345211760640,332,1194
1962,674014384960745472,703,1652
1963,674008982932058114,384,1271
1964,673956914389192708,1050,2066
1965,673919437611909120,392,1232
1966,673906403526995968,1777,3352
1967,673887867907739649,272,982
1968,673716320723169284,827,3248
1969,673715861853720576,2266,3748
1970,673711475735838725,322,1097
1971,673709992831262724,301,891
1972,673708611235921920,312,1124
1973,673707060090052608,427,1164
1974,673705679337693185,429,1317
1975,673700254269775872,620,1511
1976,673697980713705472,2124,4002
1977,673689733134946305,697,1834
1978,673688752737402881,526,1311
1979,673686845050527744,470,1522
1980,673680198160809984,512,1438
1981,673662677122719744,390,1310
1982,673656262056419329,262,755
1983,673636718965334016,399,1179
1984,673612854080196609,785,1670
1985,673583129559498752,397,1247
1986,673580926094458881,291,868
1987,673576835670777856,605,1456
1988,673363615379013632,335,1072
1989,673359818736984064,721,1529
1990,673355879178194945,642,1573
1991,673352124999274496,586,1731
1992,673350198937153538,226,768
1993,673345638550134785,1393,2657
1994,673343217010679808,286,1018
1995,673342308415348736,639,1334
1996,673320132811366400,8552,14252
1997,673317986296586240,288,910
1998,673295268553605120,3421,7926
1999,673270968295534593,396,1115
2000,673240798075449344,782,1485
2001,673213039743795200,911,2373
2002,673148804208660480,683,1794
2003,672997845381865473,773,2066
2004,672995267319328768,323,1002
2005,672988786805112832,308,1021
2006,672984142909456390,586,1310
2007,672980819271634944,1063,1890
2008,672975131468300288,999,1781
2009,672970152493887488,384,1005
2010,672968025906282496,593,1381
2011,672964561327235073,690,1496
2012,672902681409806336,542,1430
2013,672898206762672129,451,928
2014,672884426393653248,889,1630
2015,672877615439593473,396,1079
2016,672834301050937345,614,1379
2017,672828477930868736,522,1323
2018,672640509974827008,345,1021
2019,672622327801233409,531,1358
2020,672614745925664768,635,1281
2021,672609152938721280,417,1163
2022,672604026190569472,436,1168
2023,672594978741354496,650,1387
2024,672591762242805761,359,996
2025,672591271085670400,202,766
2026,672538107540070400,400,1075
2027,672523490734551040,187,680
2028,672488522314567680,474,1167
2029,672482722825261057,653,1194
2030,672481316919734272,131,740
2031,672475084225949696,759,1514
2032,672466075045466113,584,1415
2033,672272411274932228,3627,6787
2034,672267570918129665,657,1569
2035,672264251789176834,371,1198
2036,672256522047614977,1679,2952
2037,672254177670729728,788,1494
2038,672248013293752320,649,1806
2039,672245253877968896,166,719
2040,672239279297454080,342,939
2041,672231046314901505,1078,1927
2042,672222792075620352,228,817
2043,672205392827572224,1244,2375
2044,672169685991993344,396,1063
2045,672160042234327040,389,910
2046,672139350159835138,779,1835
2047,672125275208069120,1229,2522
2048,672095186491711488,393,1041
2049,672082170312290304,394,988
2050,672068090318987265,554,1367
2051,671896809300709376,4443,8882
2052,671891728106971137,604,1394
2053,671882082306625538,1476,3630
2054,671879137494245376,738,1485
2055,671874878652489728,591,1308
2056,671866342182637568,537,1172
2057,671855973984772097,492,960
2058,671789708968640512,3747,7415
2059,671768281401958400,562,1248
2060,671763349865160704,986,1759
2061,671744970634719232,827,1407
2062,671743150407421952,242,770
2063,671735591348891648,804,1513
2064,671729906628341761,4696,8974
2065,671561002136281088,7780,13499
2066,671550332464455680,224,954
2067,671547767500775424,638,1427
2068,671544874165002241,1127,2091
2069,671542985629241344,606,1147
2070,671538301157904385,430,968
2071,671536543010570240,436,1228
2072,671533943490011136,619,1074
2073,671528761649688577,276,882
2074,671520732782923777,577,1467
2075,671518598289059840,311,993
2076,671511350426865664,777,1699
2077,671504605491109889,3798,7398
2078,671497587707535361,477,965
2079,671488513339211776,507,1059
2080,671486386088865792,225,614
2081,671485057807351808,249,793
2082,671390180817915904,792,1486
2083,671362598324076544,314,1172
2084,671357843010908160,156,421
2085,671355857343524864,119,500
2086,671347597085433856,464,1017
2087,671186162933985280,234,774
2088,671182547775299584,373,1174
2089,671166507850801152,383,913
2090,671163268581498880,1189,1737
2091,671159727754231808,89,394
2092,671154572044468225,234,756
2093,671151324042559489,164,703
2094,671147085991960577,247,700
2095,671141549288370177,700,1223
2096,671138694582165504,434,978
2097,671134062904504320,209,786
2098,671122204919246848,2718,3666
2099,671115716440031232,826,1411
2100,671109016219725825,472,1204
2101,670995969505435648,312,1157
2102,670842764863651840,9423,25751
2103,670840546554966016,210,621
2104,670838202509447168,745,1170
2105,670833812859932673,132,467
2106,670832455012716544,237,769
2107,670826280409919488,4389,5848
2108,670823764196741120,203,811
2109,670822709593571328,104,637
2110,670815497391357952,1672,3345
2111,670811965569282048,290,1183
2112,670807719151067136,524,1205
2113,670804601705242624,1011,2068
2114,670803562457407488,93,352
2115,670797304698376195,256,762
2116,670792680469889025,295,875
2117,670789397210615808,254,692
2118,670786190031921152,216,631
2119,670783437142401025,422,858
2120,670782429121134593,846,1660
2121,670780561024270336,309,812
2122,670778058496974848,77,340
2123,670764103623966721,456,1128
2124,670755717859713024,121,468
2125,670733412878163972,542,1006
2126,670727704916926465,394,869
2127,670717338665226240,535,1282
2128,670704688707301377,399,796
2129,670691627984359425,258,617
2130,670679630144274432,312,786
2131,670676092097810432,45,261
2132,670668383499735048,5427,11266
2133,670474236058800128,820,1605
2134,670468609693655041,90,367
2135,670465786746662913,594,1019
2136,670452855871037440,222,573
2137,670449342516494336,720,1245
2138,670444955656130560,2115,7040
2139,670442337873600512,207,679
2140,670435821946826752,562,1098
2141,670434127938719744,695,1476
2142,670433248821026816,122,337
2143,670428280563085312,683,1457
2144,670427002554466305,175,541
2145,670421925039075328,693,1379
2146,670420569653809152,335,658
2147,670417414769758208,345,593
2148,670411370698022913,974,2146
2149,670408998013820928,240,586
2150,670403879788544000,171,453
2151,670385711116361728,231,584
2152,670374371102445568,289,777
2153,670361874861563904,71,341
2154,670338931251150849,118,448
2155,670319130621435904,1328,4045
2156,670303360680108032,146,444
2157,670290420111441920,311,740
2158,670093938074779648,359,1092
2159,670086499208155136,270,728
2160,670079681849372674,1351,2348
2161,670073503555706880,854,1642
2162,670069087419133954,269,667
2163,670061506722140161,371,802
2164,670055038660800512,355,703
2165,670046952931721218,191,676
2166,670040295598354432,117,790
2167,670037189829525505,301,617
2168,670003130994700288,99,346
2169,669993076832759809,91,337
2170,669972011175813120,173,463
2171,669970042633789440,65,316
2172,669942763794931712,180,529
2173,669926384437997569,112,394
2174,669923323644657664,62,246
2175,669753178989142016,428,845
2176,669749430875258880,71,285
2177,669684865554620416,95,547
2178,669683899023405056,117,410
2179,669682095984410625,142,370
2180,669680153564442624,309,700
2181,669661792646373376,470,844
2182,669625907762618368,1931,3709
2183,669603084620980224,394,995
2184,669597912108789760,162,539
2185,669583744538451968,998,1564
2186,669573570759163904,154,458
2187,669571471778410496,1070,1664
2188,669567591774625800,61,244
2189,669564461267722241,131,405
2190,669393256313184256,82,380
2191,669375718304980992,777,1407
2192,669371483794317312,193,517
2193,669367896104181761,169,481
2194,669363888236994561,248,657
2195,669359674819481600,133,384
2196,669354382627049472,1364,2854
2197,669353438988365824,278,680
2198,669351434509529089,203,467
2199,669328503091937280,444,1061
2200,669327207240699904,125,603
2201,669324657376567296,220,518
2202,669216679721873412,411,949
2203,669214165781868544,180,464
2204,669203728096960512,513,1061
2205,669037058363662336,328,683
2206,669015743032369152,395,777
2207,669006782128353280,266,603
2208,669000397445533696,6833,21871
2209,668994913074286592,251,462
2210,668992363537309700,377,788
2211,668989615043424256,350,714
2212,668988183816871936,511,950
2213,668986018524233728,181,576
2214,668981893510119424,331,568
2215,668979806671884288,376,832
2216,668975677807423489,627,1370
2217,668967877119254528,25,157
2218,668960084974809088,257,741
2219,668955713004314625,74,296
2220,668932921458302977,62,281
2221,668902994700836864,106,333
2222,668892474547511297,163,414
2223,668872652652679168,316,551
2224,668852170888998912,175,471
2225,668826086256599040,150,459
2226,668815180734689280,289,599
2227,668779399630725120,400,738
2228,668655139528511488,231,554
2229,668645506898350081,580,945
2230,668643542311546881,569,929
2231,668641109086707712,569,1128
2232,668636665813057536,517,1092
2233,668633411083464705,1756,2971
2234,668631377374486528,343,751
2235,668627278264475648,122,335
2236,668625577880875008,140,415
2237,668623201287675904,838,1519
2238,668620235289837568,45,210
2239,668614819948453888,337,640
2240,668587383441514497,1157,1737
2241,668567822092664832,61,257
2242,668544745690562560,246,544
2243,668542336805281792,227,484
2244,668537837512433665,78,259
2245,668528771708952576,239,490
2246,668507509523615744,114,342
2247,668496999348633600,143,430
2248,668484198282485761,250,446
2249,668480044826800133,159,484
2250,668466899341221888,548,926
2251,668297328638447616,315,649
2252,668291999406125056,34,261
2253,668286279830867968,149,525
2254,668274247790391296,246,867
2255,668268907921326080,256,582
2256,668256321989451776,658,1362
2257,668248472370458624,521,1042
2258,668237644992782336,3044,6510
2259,668226093875376128,113,321
2260,668221241640230912,214,531
2261,668204964695683073,205,579
2262,668190681446379520,208,681
2263,668171859951755264,205,515
2264,668154635664932864,335,516
2265,668142349051129856,304,585
2266,668113020489474048,263,697
2267,667937095915278337,847,1336
2268,667924896115245057,119,313
2269,667915453470232577,59,218
2270,667911425562669056,323,515
2271,667902449697558528,392,882
2272,667886921285246976,1160,1977
2273,667885044254572545,519,854
2274,667878741721415682,126,405
2275,667873844930215936,433,657
2276,667866724293877760,1093,3131
2277,667861340749471744,84,251
2278,667832474953625600,68,297
2279,667806454573760512,527,1091
2280,667801013445750784,100,340
2281,667793409583771648,352,723
2282,667782464991965184,256,427
2283,667773195014021121,59,241
2284,667766675769573376,234,466
2285,667728196545200128,159,389
2286,667724302356258817,338,509
2287,667550904950915073,37,0
2288,667550882905632768,34,0
2289,667549055577362432,2429,6047
2290,667546741521195010,133,345
2291,667544320556335104,556,902
2292,667538891197542400,72,213
2293,667534815156183040,569,854
2294,667530908589760512,258,493
2295,667524857454854144,1180,1772
2296,667517642048163840,200,385
2297,667509364010450944,2240,7062
2298,667502640335572993,228,555
2299,667495797102141441,292,550
2300,667491009379606528,237,552
2301,667470559035432960,101,269
2302,667455448082227200,66,199
2303,667453023279554560,95,323
2304,667443425659232256,614,816
2305,667437278097252352,255,471
2306,667435689202614272,87,319
2307,667405339315146752,229,484
2308,667393430834667520,60,204
2309,667369227918143488,171,381
2310,667211855547486208,255,510
2311,667200525029539841,277,643
2312,667192066997374976,114,406
2313,667188689915760640,441,773
2314,667182792070062081,6527,14904
2315,667177989038297088,57,196
2316,667176164155375616,481,632
2317,667174963120574464,86,257
2318,667171260800061440,96,229
2319,667165590075940865,1211,2776
2320,667160273090932737,65,264
2321,667152164079423490,17970,49146
2322,667138269671505920,2342,4776
2323,667119796878725120,134,342
2324,667090893657276420,131,342
2325,667073648344346624,130,419
2326,667070482143944705,14,86
2327,667065535570550784,50,172
2328,667062181243039745,56,223
2329,667044094246576128,52,195
2330,667012601033924608,236,463
2331,666996132027977728,101,252
2332,666983947667116034,1029,2639
2333,666837028449972224,573,844
2334,666835007768551424,82,220
2335,666826780179869698,102,262
2336,666817836334096384,260,533
2337,666804364988780544,94,246
2338,666786068205871104,507,793
2339,666781792255496192,205,398
2340,666776908487630848,180,361
2341,666739327293083650,68,241
2342,666701168228331520,226,443
2343,666691418707132416,50,190
2344,666649482315059201,599,906
2345,666644823164719104,87,236
2346,666454714377183233,216,534
2347,666447344410484738,22,105
2348,666437273139982337,51,130
2349,666435652385423360,54,168
2350,666430724426358785,202,322
2351,666428276349472768,88,168
2352,666421158376562688,117,322
2353,666418789513326592,47,127
2354,666411507551481857,335,454
2355,666407126856765440,42,112
2356,666396247373291520,89,170
2357,666373753744588802,95,193
2358,666362758909284353,582,790
2359,666353288456101888,74,226
2360,666345417576210432,143,305
2361,666337882303524864,95,201
2362,666293911632134144,364,513
2363,666287406224695296,69,151
2364,666273097616637952,79,179
2365,666268910803644416,36,104
2366,666104133288665088,6752,14557
2367,666102155909144576,14,80
2368,666099513787052032,72,158
2369,666094000022159362,76,165
2370,666082916733198337,46,119
2371,666073100786774016,172,327
2372,666071193221509120,65,152
2373,666063827256086533,226,486
2374,666058600524156928,58,115
2375,666057090499244032,144,302
2376,666055525042405380,258,445
2377,666051853826850816,866,1240
2378,666050758794694657,59,134
2379,666049248165822465,40,108
2380,666044226329800704,143,304
2381,666033412701032449,46,126
2382,666029285002620928,47,130
2383,666020888022790149,521,2529
